,r,nmse_test,expression,directory
44,0.9610557920284766,0.0016420582182466,[7.081695154731023*(-0.005182352350479777 + (3.144550955375503 - x1)/(x1*(-x1*(0.59543372836827478 - 0.05948444455849208*x1**2) + cos(x1 - 1.8826374797116867)**3)))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
68,0.9610563930375524,0.0016420054825919,[-tan(50.11830255017856/(x1*(-(0.852473007765651*x1**4*lj(x1)**2 + x1*(x1 - 3.3472982315461635))**2 - 29.86371916973312)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163335
423,0.9610663392615696,0.001641132881836,[0.05021492649004749*cos(91.24591591403454*(0.9080223179279112*lj(x1) - 0.32949765710285878 + 1/x1)**3)**2/(0.08865417162999324*x1*(x1 - 5.68383888664072) + 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
843,0.9610778207785344,0.0016401258978028,[0.14992895570329118*(1 - 0.96757103728326273*sin(24.179156915998425*lj(x1)**2 + 1.599761364784906 - 38.490375077307924/(x1*(x1 + 0.5207729545177417))))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
472,0.961092228435526,0.0016388627485012,[0.057240499629545894*(0.78143925331331344*cos(5326987.800507377*(0.02744786742336672 - (1 + 0.8633128762933922*(-x1 + lj(x1) + 1.7261105514901944)/(x1 - 1.1244980804840268))**4)**4) + 1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
645,0.9611585783124644,0.001633052484601,[0.58046613429806321*sin(1.9647014204166582/(11.030233392281695*(-0.3010978462658492*x1 + 0.18394463222669992*x1*lj(x1)/(lj(x1) + 0.5732618674268478) + 1)**2 + 1.3144326315185721))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
215,0.9611810152025786,0.0016310902000895,[-5.3996420231867414e-5*x1/(-x1 + 0.55441167825641841*(-0.61033401796927581*x1 - 1)**2/(0.069706983107736295*x1 + 1 + 0.64719887152341644/x1**4)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
78,0.961210709594068,0.0016284951437774,[1.846317852539257/(x1 + 17514275.18803246*(-x1*(0.27776837096951594*x1 - 1)**2/(20.58073165350653*(0.4694991361072518*x1 - 1)**4 + 2.412437080937534) + 0.015457952118101839*x1 - 0.035757778046960889)**4)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
695,0.9612109368088918,0.0016284752955712,[(-(x1 + 4.733751438021421)/(9.7517566361886173*x1 + 0.3272177944531441*(-x1 + lj(0.973623057436711*x1 + lj(x1)))**3 - 31.973174424086755) + 0.06043494892684138)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
46,0.9612762754841446,0.0016227730843221,[tan(0.2111621817741761*x1*(0.1064479671646565*x1 - 0.22573614970456075)/(x1 + 196.49407307781996*(0.26228455674713428*x1 - 1)**4 - 3.1853816283256693))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
672,0.961304909943176,0.001620277504729,[(sin((lj(x1) - 2.8967895677436735)/(0.0859411479750619*(2.9707896062192996 - x1)/(lj(x1)**2 - 0.06074251774195986) + 5.55371773697927/x1)) + 0.11684730303948102)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
638,0.9613204056111704,0.0016189278732104,[tan(5.6054965213536541e-7*x1**2/(-0.94331076021018097*(1 - 0.32236522682310836*x1)**2 + (0.31993886012471602*x1 - 0.057359824271793745*lj(x1) - 1)**2 + 0.0035358063046258333)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
348,0.961328118955588,0.0016182562872382,[lj(x1)/(-0.1967825849172787*x1 - 0.1967825849172787*((3536.376130498851 - 912.6616236598798*x1)*lj(x1) + 128.93965888123446)*lj(x1)**2 + 0.6091804014688129)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
867,0.9613311096446944,0.0016179959341074,[6.269440315394262e-5*tan(1.48035194214337 - (x1 - 5758.524704320437*(-0.01317784463110682*x1 - 1/(x1**2 + 16.32500345190124))**2 + 30.521907321762555)/x1**3)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
587,0.961357594981363,0.0016156912494411,[x1/((x1**2*(0.11181562005296107 + 0.013332235674941644/(x1*(2*x1 - 14.682653418126305) + 27.34170472245278)) - 0.17824013785053705)**4 + 3.903217008719128)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
379,0.9613645547585932,0.0016150859214314,[0.28546522638884453 - 0.3257329171004654*cos(0.0029330916925782135*x1**2/((1 - 0.34753198834069842*x1)**2*(-x1 + 8.8522142475541745 - 20.86701466606348/x1)) - 0.5010069138565154)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
201,0.9613783093724234,0.0016138899704809,[0.00020559993503322186 - 3.754503226997225*lj(-1.1429166117013245 - 1.621409994896*((-x1 + lj(x1 + lj(x1)) + 0.5718756254076232)**3 - 11.94228423889758)/x1**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
172,0.9613874057118956,0.0016130993143041,[0.0031207527355651106 + 1.144197565856845*(-lj(-234.4640164996385*x1*lj(x1)**3 + 3.0683245827551243) + 0.03837947106050306 + 0.7905906263778875/(x1 - 2.7152215867104283))/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
295,0.961437930799828,0.0016087114588818,[1926.653726321157*x1**2*(-0.25281713311625162 + 1/(-x1 + 1664.2826001113258*(0.68143607749617072 + 1/(1.916604976007504 - x1))**3/x1**3))**18],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
339,0.9614921126470068,0.001604013183561,[x1*((0.0863307988472273*x1 - 0.19100955608335867)/(3.7050420447699026*x1 + 739.18375000962338*(0.2622978213302076*x1 - 1)**4 - 11.885823041499393) + 5.077151586098513e-7)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
413,0.9615553046173104,0.0015985429594666,[tan(0.0001437124078940002 - 0.04087519908177237/(-x1 - (x1 - 7.524297639806214)*(x1 - 3.4281515327856935) + 9536.734292312201/(x1**6 + 1247.0217133627157)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
146,0.9615727925600788,0.0015970308901397,[772.14936013111989*(-0.00082591979766204386 + (x1 + 0.17763082267916892*(0.31814604464078836*x1 - 1)**2/((0.36617850387618471*x1 - 1)**2 - 0.024988998419260419)**2 - 3.8117622816952865)*lj(x1)/x1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
691,0.961575196006055,0.0015968231399278,[-0.0020389367794302461*(cos(x1 + 2.641909879401149) - 1.0649131057876602)/(0.058843286985762065*x1*(8.597625184345313 - x1) - 1 + 0.058843286985762065*(8.054284495204657 - x1**2)/x1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
109,0.9616050035529188,0.0015942478302321,[(lj(x1) + cos(11.242801977715672 - 12.76743197650824*(x1 + (lj(x1) - 0.24526182779857356)**4 - 2.26589986849164)/(x1 - 2.0966198312388094)) + 0.013996327584463321)**6],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
853,0.961628825328043,0.0015921912875812,[(0.5647328071659532*cos(x1) - 3.295030690045273)*lj(x1) - cos(0.8019967823837328 - 56.2326659282813/(24.5718410671146*(1 - 0.58648969236278346*x1)**6 + 15.33761506254689)) + 0.6951137721293229],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
106,0.9616599983324932,0.0015895022692028,[tan(1.3631941894894544e-5*(lj(x1) + 0.60467371454316482)**2/(0.0015446214613704821*x1 + (0.03800318974573224*x1 + lj(x1)**2 - 0.14743424974598596)**2 - 0.0025929636608711604)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160821
542,0.9616763549662084,0.0015880923063563,[tan((-21.764159178763958*lj(x1) + (x1 - 20.530252898158146*(x1 - 3.133525182730008)/(x1 - 3.1697097861311105))/x1)*lj(x1)) + 0.00013163735174877598],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
202,0.961703550307308,0.0015857495239113,[1.8142295470285914e-6*(0.4499284757702382*x1 - 1)**3/(0.0059613083171451498*x1**2 + 0.45568523637820559*lj(1.219714320152499*x1) - 0.30951556365366029 + 1/x1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
795,0.961733335682227,0.0015831857552832,[0.5803344738016496*cos(12.751719146270334*lj(x1)**2 + 1.4478589719875291 - 12.751719146270334*(0.6527773941562093 + (3.1105950931417214 - 5.468094148681985/x1)/x1)**2/x1**2)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
87,0.9617490011894466,0.0015818382467031,[25.12720392879792*(0.1152415461311315 + 1/(sin(2.7267819955163057/(-0.4977800042463698*x1**2 + 20.21170213717084 - 54.36578410301395/x1))**2 - 9.40629395453743 + 14.960654098710094/x1))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163335
702,0.9617682019674142,0.0015801874851316,[4.289895022554672*lj(x1)/(-0.6444696765206741*x1 + lj(x1) + tan((4.910928332041202*x1 - 10.7614592415552)*lj(x1)) + 2.0295746492555204)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
598,0.9617718686117318,0.0015798723557119,[tan(0.000114422038379099*(0.6188681278974811*x1 - 1)**2/(0.04221362580326464*x1 + (-0.2054595478513098*x1 + 0.2054595478513098*lj(x1) + 1)**2 - 0.1084575567437685 + 0.06663252405968273/(2.665074013974417 - x1))**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
753,0.96179560359035,0.0015778332732792,[-4.360554558071684*(0.3408185032480284 - tan(3.6942524594034705*x1*lj(x1)/(1.4176739419695037 - x1) - 3.085929298258263/(1 - 0.75797269837778186*x1)**2))*lj(x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
551,0.9618074154630282,0.0015768190382852,[-5.2316916543981185/((-3712.910928036023 + 12436.5306905056/x1)*lj(x1)**2 - (3.177053402488277 - x1)/lj(x1) - 9.2323745807243)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
440,0.9618181337783676,0.0015758990061272,[2133.00578894917*(-0.04415122177544047 + (23.338984788603275*(0.45496659408495683*cos(7.4606063502135385*lj(x1) + 0.5762996587725925) - 1/x1)**4 + 0.5484822111576131)/x1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
827,0.9618355009294722,0.001574408868763,[tan(4.474130418915585/(2364430.215533011*(-0.02550165551408366*x1 + 0.2119960912345026*x1*(lj(x1) - 4.524337409986788)/(x1 + 0.15885784837108746) + 1)**4 + 8.581281654222884))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
718,0.9618433344253616,0.0015737369869343,[(cos(7.8387603543783117e+18*((-0.0027953634708478529 - lj(x1)**2/(-x1 - 40.155457215686454))**2/(2.6636389938823335 - x1) + 2.0643618614686575e-5)**4 + 0.13009629766493666) - 0.11862881291585835)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
154,0.9618749617910578,0.0015710258655132,[cos(217460612343353.6*(-0.0002599295587851178 + (0.3564157243913445*x1*(1.181668208972853*(0.9591269895693512*lj(x1)**2 - 1)**4 - 1.10406731255264) + 1)**8/x1**8)**4 + 0.15795889886765668) - 0.4078063556323972],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
535,0.9619044147168128,0.0015685034005918,[tan(1.378100997544081e-6*x1**2/((-0.7010489273547558 + (-lj(x1) + 6.201262397860359/x1)/x1)**2*(0.006493643285619587*x1**2 - 0.3180162221686354 + 1/x1)**2))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
66,0.9619048866710544,0.001568462998321,[(-23.302207058263246*x1*(-0.0037575787737024865*x1/(3.1693594926491064 - x1) + lj(x1) - 0.015856280833109744) + x1 - 22.00198359724042)*lj(x1)/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163335
789,0.96190948774519,0.0015680691465888,[(x1 - 2.810103372862401)/(x1 + 0.84623980078055875*(x1 - 0.16602752587945774)*(x1 + 5493.619388506221*(0.2662953514981634*x1 - 1)**4/x1**2) - 11.419472110134981)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
91,0.9619099875237412,0.0015680263687726,[0.006121016407971*x1**4/(0.1326830242310708*x1*(0.3844203065707468*x1 - 1)**4/(0.1566757807580606*x1 + lj(x1))**4 + 1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
667,0.9619357047561244,0.0015658259872612,[21.780837911171766*(-x1 + (1.0578299885437845 - lj(x1))*(x1 + 0.2111181259692186) - 1.2339051171373525 - 0.04134307834838699/(x1 - 3.1692321640320635))*lj(x1)/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
719,0.9619531045021746,0.0015643381976947,[0.00025853463390508824 + 0.7604348094208863*(lj(x1) + 0.2922131937855167)**2/(((0.5102396824213549 - 1.8533562017316845*lj(x1))*(x1 - 2.545242359160288) - 0.6851854654515029)**2 + 0.19890745839672353)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
72,0.9619913113252404,0.0015610739398018,[(tan(20.81846612287261/(585.76294904990827*(1 - 0.26092406241139175*x1)**4 + 23.29286260704791 - 31.716323836976691/x1)) - 0.040797369075912956)/(46.627999919790255 - 6.223874023946439*x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
504,0.9620028601264586,0.0015600879724485,[2.006217535817525*(cos(5.1933859576584759*(0.66242596971353443*lj(x1)**2 - 1 - 0.074384033519107405/(x1**2 - 5.850634439669578*x1 + 9.963723208438907))**4) - 0.4628954429882772)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
630,0.9620096750458064,0.0015595063127532,[0.4342438570642407*x1/(25825181.39436478*(0.0001967788008386182*x1 + (-0.18935692091910813 + 0.01402778674055954*(x1 - 327.6907197532522/x1**2)/x1 + 1/x1)**2)**2 - 8.212317299790334)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
124,0.9620273057605542,0.0015580020563139,[x1**2/(x1*(-33.37006582071605*x1 + 328.6665759275097 + 352035.58006179152*(0.26829594713875709*x1 - 1)**4/x1**3) - 706.4656365196842)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
488,0.9620455404483156,0.0015564470902773,[2.8385811023912643*(0.16877213615374963*(cos(2.4426985364654605 - 295.5426960295532*(0.2411820278142855*lj(x1) + 1)**4/(x1 - 0.31402913557688433)**4) + 1.4092686551561768)*tan(lj(x1) + 1.4744840699657413) - 1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
205,0.9620706720052772,0.001554305361428,[117.74792422562565*(0.99827110031320215*(0.55121206880046276*x1/(-x1 + (28.382071775066844*x1*(7.09201405582761 - x1) - 357.5915684205375)*lj(x1)/x1)**4 - 1)**4 - 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
115,0.9620896200816234,0.0015526916420228,[(x1**2 - 7.4626200842776305)/(x1*(9.397051190110316*x1 - 22.288964196719645) + 5.421873443090276*x1 + 8623.317596225162*(0.26383190000563007*x1 - 1)**4 - 42.640710156852045)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-201044
770,0.9620971083010436,0.0015520541538341,[19.368865090748672*(0.031150547653651363 + cos(lj(x1) - 1.1219424051723224)/(1.5177275811128947*(-0.81171409393070336*(2.4484520881862193 - x1)*(lj(x1) - 0.9631349209633308)**3 + 1)**2 + 1.2036676403999218))**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
703,0.9620980808608364,0.001551971368064,[4.2247612675784015e-10/(2.69306247609076e-6*x1 + 1.855656355863872e-5 + (-0.21740065162061491*x1 + lj(x1) + 0.7352543016945877)**4/x1**4)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
293,0.962113591154248,0.0015506514292705,[x1/(493849.16899410729*(-1 + 0.2785785425026521*(6.186217760936578 + 866.9989792981885/x1**4)*(x1 - 2.391922910966595)/x1)**4 + 5.472686114316605)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
286,0.9621344573063322,0.0015488766554322,[1748004.099198337*(1 + 0.3018478796269673*(47.09920861975555*x1*(0.2769037241143178*x1 - 1)**3 - 1.4920578975691365)/(x1 + 293.4029422112044*(0.30344665617846891*x1 - 1)**3))**12/x1**11],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
27,0.9621480635273826,0.0015477199649774,[4.068778435377488e+25*(((0.1337323005862211 + cos(3.972260730046285*lj(x1) - 0.5210931132853491 + 2.187794840520141/x1)/x1)**3 - 0.09873254183781094)**3 + 0.001343384080764112)**9],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
537,0.9621489696284254,0.001547642952129,[11.749023206661*(0.119746367458155*cos(3.8612845076129583*x1 + lj(x1) - 11.135654527339705) + 1)**2/((-0.282491687778196*x1 - 1)**8*(lj(x1)**2 - 0.3601667628997251)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
75,0.9621700323135975,0.0015458533381214,[x1/(-1632.0888162404108 + 819923.33214371066*(0.045280170107261464*x1**2 - 0.0011043668896638147*x1 + (0.26214485813912637*x1 - 1)**4)**2/(x1**4 + 1.4639961419750187))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
861,0.9621747446476416,0.0015454531019684,[9748765965634.384*(6.8951375703306988e-5 + ((-x1 + 8.5585205242806192*(1 - 0.70350314836837886/x1)**4)*lj(x1) + 0.065078553618108488)**2/x1**2)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
20,0.9621788873182514,0.0015451012955002,[243605563266.83688*((0.19455075505191772 - 1/x1**2)**4 - 0.0013862288895893785)**4*cos(0.5824331237633318 + 0.010294759763091462*lj(x1)**4/(0.22338689927668141 + 1/x1)**16)],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160750
97,0.9621934986997256,0.0015438608025029,[0.33642790452381418*(-cos(2.879951961803735/(2.5433002364250292 - x1)) + cos(9.8427822307844017*lj(x1)) - 0.02633563601587916 + 0.004073757784991024/(39.602575649116744*x1 - 125.716982971324))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
101,0.9622405730368502,0.0015398678778339,[tan(x1/(4.1728789070515233*x1 + 5657.1664882759903*(0.17152928100377229*x1 - lj(x1) - 0.59987808796097671)**4 - 7.2297680671099105))],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160750
133,0.9622405732652975,0.00153986785847,[tan(0.23968289479822717*x1/(x1 + 1355.815069824969*(-0.17153082722045965*x1 + lj(x1) + 0.5998777703884118)**4 - 1.7323142542372005))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
440,0.9622896566029814,0.0015357104480762,[0.5859510975978799*(0.9843673670296968*cos(3.170830459903192*(0.8250327019392735*(x1 - 0.2686014051279586)*(lj(x1)**3 + 0.8200916960054808/x1**3) + 1)**6)**3 + 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
30,0.962309283146576,0.0015340497505541,[0.36406679610689335*(1.3636798321648966 - x1)/(121.3648389132454*x1*(-0.1781785481455695*x1 + lj(x1) + 0.6421709940671667)**3 - 1.2446941968606138)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
668,0.9623104736472468,0.0015339490475685,[717.8154509169746*(x1/(415322.96061535639*x1**2*(-0.0015516973891439505*x1 - (1 - 0.27927646790260057*x1)**2*lj(x1)/x1)**2 + 13.427427350344194) + 0.00040603614742030688)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
113,0.9623350804777442,0.0015318683820752,[x1/(-2.960704763288043*x1 - 2097.013585500265*(-0.1894103065030911*x1 + lj(x1) + 0.6825198837259223)**3 + 15.600691227960347)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
83,0.9623373248091756,0.0015316786850066,[0.00014079448984573976*(x1 + 0.5852761198018027)**3/(0.052022979223204221*x1 + (-0.48833465933972182*x1**2*lj(x1)**2 - 0.31035621969793232*x1 + 1)**2 + 0.069622498502018137)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160821
751,0.962338997139778,0.0015315373432345,[21295.00030539177*(0.034907626859574825 - lj(x1))/((1 - 0.3257005671849066*x1)**2*(4230004597.519619*(-0.067379807301679879 + (0.06261918271870437*x1 - 1)**2/x1)**4 + 42716.66171513622))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
86,0.9623396329834712,0.0015314836049384,[0.6481253694772288*cos(-1.362691726971159*(-x1 - 3.7134239785746077 - 11363.273615573402*(x1 - 3.204385914917602)*lj(x1)**3/x1**3)/x1)**6],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160821
130,0.9623488643322452,0.0015307035321876,[sin(((25.524782826948975 - 10.210379236780138*x1)*lj(x1) - 7.753127930969875/(x1 - (x1 + 7.1906267210960335)*lj(x1) - 3.1521822351092004))*lj(x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
312,0.9623522139192368,0.0015304205362921,[-0.57800531234200427*sin(30.743514580269688*lj(x1)**2 + 5.57864287444557e-5 - 0.067477065834963527/(-(0.3237323219083652*x1 - 1)**2 - 0.20449901223840772)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
767,0.9623587222163452,0.0015298707515119,[39985.93222468592*cos(0.5293476870822836*(x1 - 2.8346478347373822)/((x1 - 2.5852247011968434)*(14.5575581461588*(0.262093187892469*x1 - 1)**2 + 1.3895953534632974) - 0.789320565945246))**8/x1**8],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
486,0.9623637600785202,0.0015294452538275,[0.0592104458528185*((440.91972397954711 - 140.87215129945955*x1)*((lj(x1)**2 + 0.025754409110517382 - 0.36811453157229795/x1)**2 + 0.00041759870530751235) - 0.9462941942481787)**4/(0.4932869006576186*x1 - 1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
32,0.962385171863672,0.0015276375250491,[sin(1608.2254235702667/(1324399.7342585659*x1**2*(0.54076343804357161*lj(x1) - 0.5079137695042536 + (0.1238073771035763*x1 + 1)**(-2))**4 + 2624.2047026015434)) + 5.400597467294705e-5],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163335
802,0.9623958424005036,0.001526737074741,[x1/(0.5455704400406218*x1**2 + 5152.529775475685*((-0.1700772375357739*x1 + lj(x1) + 0.5841213801595527)**2 - 0.001124162553876919)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
