,r,nmse_test,expression,directory
539,0.9851090118562,0.0002284959209641,[6.149688026824988*(-x1 + 0.02889939866094951*sin(0.71978737035315074*x1**2)**2 + 0.89725633239468583)**2 + 15.760685770565438*sin(x1) - 29.586754121611044],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
985,0.9851107159965335,0.0002284428349626,[(x1 - 3.64263881515131)*(x1*(3.381663651254619*(0.737424220266309*x1 - 1)**4 - 0.3279437742542594) + 6.812448030729935) - 0.4065059574570938 + 2.3147573558300776/(cos(x1) + 1.1168359980049658)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
266,0.9851113182877425,0.000228424074393,[6.890412630771999*x1 + sin(2.1541389163237357*x1 - 3.763025771600114)**2 - cos(x1 - 6.366002737181173) + cos(x1**2 - 3.240848566383794) - 22.877003036643462],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
210,0.9851126343275012,0.0002283830842663,[8.076424507964576*x1 - 0.62126228403915429*cos(x1*(0.3549923038291829*x1**2 + x1 - 5.8683681362525997) + 8.297228679600606) - 24.688122308621768],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
216,0.9851132375500488,0.000228364297218,[7.714458476871101 - 34.371457750895372*(-0.11501796628009862*x1 + 0.014571847712660357*(sin(x1*(x1 - 2.877683161555726) + 3.900820227586782) - 0.5213452900519789)**3 + 1)**3],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
176,0.9851133049880598,0.0002283621969461,[10.603178203595863 + 0.0064021959428660217*(291.3805005323956*sin(x1 - 1.845414556463442*(0.96291179636626513*x1 - 1)**2) - 5143.0581093920218)/(0.080013723465828171*x1**2 + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
829,0.985113389065453,0.0002283595784756,[1.1358608847945562*x1*(-0.2834557089573097*x1 + 7.8186107006154273 - 0.2834557089573097*cos(x1**2)/(cos(1.5663325368465395*x1 - 3.466760377220597) + 1.0861642696955676)) - 24.585847295634723],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
354,0.985114044358628,0.0002283391708339,[1.0071949346959478*(0.99761312823906469*x1 - 1)**3 - 4.1788646381906739*(0.69941577609388342*x1*(0.23538780511324673 - 0.28622838544519713*x1) + 1)**4*(1.4600255363968326*(1 - 0.82759865100128598*x1)**2 + 2.2290244462231468) - 8.026195602784245],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
683,0.9851142141795918,0.0002283338822926,[x1 + (cos(1.6370613382859636*x1 + 10.301359517550514) - 0.4372107014714118)**4 - 13.98817473317414*cos(0.614299007115201*x1 - 5.127008293054123) - 20.102304556380112],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
810,0.9851146473757024,0.0002283203920442,[7.670654954541133*x1 - 0.52292518433546907*sin(4.416396846178912*x1) + 1.898814271968893*sin(0.5044501303161848*x1**2 - 0.1333192478447258)**2 - 24.58489325950465],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
385,0.9851146484810804,0.0002283203576219,[7.670630405986079*x1 - 0.5229948583617059*sin(4.41636162035837*x1) - 0.9494165951098002*sin(1.0089076157383092*x1**2 - 11.26228404393382) - 23.63544469918514],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
363,0.9851146485902944,0.0002283203542209,[7.6705937422582372*x1 - 0.5230409881418911*sin(4.4163318478770618*x1) - 1.898921839209896*sin(0.5044566885086357*x1**2 + 1.4374101623190704)**2 - 22.685907982952668],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165954
33,0.9851149273188664,0.0002283116744953,[(x1 - 10.650471633104905)*(0.010237637122661926*(4.389957880476301*x1 - 4.209548322869456)/((0.53214730027271735*x1 - 1)**4 + 0.26214153649175254)**2 + 1.5920064617232137*cos(x1)) - 7.673452891252341],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
998,0.9851151135059172,0.0002283058766465,[7.818844632172982*x1 - 23.267630682690974 - 0.6550713940329363/(0.0612851429768515*x1 + sin(0.59803219063598887*x1**2 + x1 - 2.0867951337483225) + 1.323521873661893)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
894,0.9851188514318416,0.0002281894939911,[0.1122448689259392*x1**4 - 50.698712752465621*(x1 + cos(0.9684214482309226*x1 + 1.2568969444388012))*cos(0.5545867539305818*x1 + 3.267225540471678)**4 - 9.104841323627435],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
965,0.985120900001753,0.0002281257234503,[8.082878338554606*x1 - 22.761151282558412 + (-sin(2.5877735028249327*x1 - 14.274753065726669) - 2.2854799799518086)/(1.555719560622847 - sin(2.702994312183562*x1 + 7.1907847066816971))],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
877,0.985121062409555,0.0002281206682023,[3.5949131872706843*tan((x1 + 2.3346100444194366)/(49.906433233480967*(0.37623644910305233*x1 - 1)**4 + 2.036194204155785) - 1.3679467070931206) - 10.373146816263054],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
431,0.9851236606313044,0.0002280398015101,[42.49754743094318 - (-x1 - 0.0344237689440412*(-0.2218438944060908*x1 - 45.59363429565038)*(x1 - 5.236771415281169) + 0.0344237689440412*cos(5.837838302308283*(0.66388831864662241*x1 - 1)**2))**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
552,0.9851265968191552,0.0002279484337754,[8.107362627803923*x1 - 2.019679340027084*(0.501638487625147*x1 + 0.501638487625147*sin(1.6238669759624193*(0.82622348398591516*x1 - 1)**2 - 0.5124445473782474)**2 - 1)**2 - 24.014925518009449],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
370,0.9851275990047068,0.0002279172522716,[-88.0943874801313*(1 - 0.050198216843747993*x1)**2 + 0.98131077998518655*(0.66254731868160035*(0.92943107357391539*x1*(x1 - 2.029535525555963) - 0.92943107357391539*x1 + 1)**2 - 1)**3 + 63.46201163567511],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
118,0.9851289451493698,0.0002278753724511,[3.930971368469026*x1*(-1.2635351540490376*(1 - 0.46267015125231549*x1)**4 - (cos(x1 + 0.5737048464141485) + 0.22089612680309662)**8 + 2.1029583354067274) - 24.164331946034185],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
178,0.9851289619866176,0.0002278748486537,[-x1 - 102.5043371621511*(-0.04832625175758949*x1 + (0.001229085950561056*cos(16.0994800964734*x1 - 6.0333378836065572*(0.66529204186114465*x1 + 1)**2) - 1)**2)**2 + 77.3421582761146],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
514,0.985129962798148,0.0002278437150751,[-37.056065127992501*(0.59417602541789508*x1*(x1*(0.3182828137424386*x1 - 1.1900939858408) - 0.14202697784131138) + 1)**2 + 13.08246404118805*cos(2.2813366239765287*x1 + 0.2073949775075672)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
469,0.9851299988303736,0.0002278425942135,[-17.47875230751334*(0.2755767414441389*(3.739510574532763 - x1)*(x1**2 - 0.442565068953105) - 1)**2 - 13.081549294289832*sin(2.282052811811981*x1 - 1.3646681745087426)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
448,0.9851301863930882,0.0002278367597085,[8.244580489411744*x1 + 5.2556358295528721*(1 - 0.66045568654553049*x1)**4*(4.8670682315907614*(0.4532797134856897*(0.026224332737088407*x1 - sin(x1))**2 - 1)**2 - 4.978830210265089) - 24.21979679863906],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
322,0.9851311129303386,0.0002278079390845,[(-0.1243730573388864*x1 - sin(-(0.7687167153682318*x1 - 2.395493548913672)*(-0.15736936849699767*x1**3 - 0.8144038007936177)))*(7.860302969080619*x1 - 26.485609490818125)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
615,0.98513115590233,0.0002278066024546,[-x1*(-8.277562837652791 + 1.9408054143407008/(x1 + 4.2150119845227932*(sin(0.5296441263810744*x1**2 - 3.3177111969084896) - 0.3009422514474302)**2)) - 23.900514342461335],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
448,0.9851332101408508,0.000227742710739,[(0.4370570179344425 - 1.390653961238627*cos(0.14759353991174096*x1*(x1**2 - 2.024619605825086)))*(10.151207139421919*sin(x1 - 10.370702575324845) + 11.972922021887271) - 5.563785491366314],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
384,0.985134971909222,0.0002276879228927,[x1*(9.445411955991778 - 0.026958018232792275*x1**4) + 2.7892887448447383*(0.77379626907290872*x1 - 1)**4*(cos(x1 + 3.235829887916981)**4 - 0.5513220507525435) - 25.752395644040544],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
300,0.9851359409975954,0.0002276577888704,[3.111547355266738*(sin(1.250987136852619*x1 + 0.41675523181783136) - 0.2771562787085704)**4 - 10.0594202131453*cos(x1 + 0.3851663360348995) - 15.15107695814726],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
798,0.985138576147785,0.0002275758586625,[-4.540526849169658*(cos(x1 - 0.026961699146390274) - 0.9239733796995255)*cos(x1 - 3.503635174943461)**4 + 9.882203819928858*cos(x1 - 2.764206474171668) - 14.974877875697695],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
358,0.9851396303216716,0.0002275430872928,[x1*(1.515282815761297*(0.19877710013460946*(sin(3.6411928999306027*x1) - 0.17662131215940216)**3 + 1)**3*(sin(x1) - 1.0223495637157027) + 7.708411898788744) + x1 - 24.844335016570632],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
194,0.9851399414940164,0.0002275334142641,[8.107873497946341*x1 + 0.7919170534900197*sin(x1) - 0.7919170534900197*sin(4.17142819149864*(1 - 0.672151887369763*x1)**4) - 24.894102529344615],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
936,0.9851403883295348,0.0002275195244129,[1.858558847676052*(x1 - 0.063295624147304716*cos(x1**2) - 0.88041032781544021)**2 + 27.36741271801314/(cos(x1 + 0.21786663898666535) - 2.0279312235711844)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
888,0.9851410412437784,0.0002274992294037,[x1*(-0.2670613876972465*x1 - 4.4937013173654403*(-0.24378301800904209*x1*(sin(1.7473223518429395*x1) + 2.12707534237528) + 1)**2 + 8.94660935566322) - 24.597915113595715],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
525,0.9851416142726276,0.0002274814182984,[4.5543985676032457*x1 - 4.5543985676032457*sin(560.6925728605852*(0.0009157984493233242*x1 - 1)**2 - 559.0729871596501) - sin(3.0567713055583244*(0.74759630112816763*x1 - 1)**2 - 7.174555217801047) - 18.978846793069366],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
310,0.985145844761234,0.0002273499468247,[3.038578916331159*(0.3067589261841876*x1 + 0.90732295699066615*cos(x1)**9 - 1)**2 + tan(0.008888255609256022*x1**2 - 1.5376766592161997) + 6.124721603890816],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162348
222,0.9851506772010014,0.0002271998163114,[x1*(-7.9998311726562411*(1 - 0.63108578335280237*x1)**4*(1 - 0.3298024340688305*x1)**2*(0.3794396137289085*x1 + 1)**4 + 8.0616931811391536) - 24.00100954775071],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
427,0.985150677274404,0.0002271998140314,[x1*(-8.000226877703815*(0.3298023091122532*x1 - 1)**2*(-0.2394445795833592*x1*(x1 + 1.0510726338488123) + 1)**4 + 8.06168326263744) - 24.000999076782545],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
647,0.9851512029991858,0.0002271834842987,[(1.1463741936322923 - 7.2767501199677487*(1 - 0.1283468974300846*(0.8610173909979014 - x1)**2)**2)*(-0.81436382186137627*x1 - sin(1.9097219983625928*(1 - 0.72362726939880532*x1)**2 - 4.241345430993317) + 4.299903969473624)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
177,0.985151526668471,0.0002271734309874,[1.615106127214702 - 0.32454193817622135/(4.3592056208362341*((-0.0865012283617397*x1 + 0.83190566295320714*cos(0.1915716819837991*(0.75451512347001271*x1 - 1)**4) - 1)**2 + 0.16799937716162307)**4 + 0.00534703010478722)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
898,0.9851520760645316,0.0002271563670269,[16.99795744029272 - 47.89684508011977*(0.1228437118680703*x1 + 0.068061998727237553*(0.139890969043253*x1 + 0.139890969043253*sin(2.8691752073819885*x1*(0.56863802552724218*x1 - 1)**2) - 1)**2 - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
539,0.9851542598951052,0.0002270885448918,[-1.762274050221633*x1 + 1.762274050221633*(x1 - 0.032455683671134335)*(x1*(-x1 + (cos(x1 - 0.21733132785830175) + 0.1218991248692733)**4 + 3.513500570591606) + 2.7505164681402126) - 24.277893289661147],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
372,0.9851543952512188,0.0002270843415478,[x1*(8.335803364473996 - 1.7723406547805975*(0.3978674702820947*x1 + 0.3978674702820947*(1.593268388505854 - cos(x1)**6)*(x1 - 0.9456836013986823) - 1)**6) - 24.43745180872934],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162348
509,0.985154497767486,0.0002270811580378,[x1*((x1 - 3.7804718067381113)/(sin(x1) + 0.20762764220083418) + 10.490137830338472) + 3.055847535626743*(0.02253534080859625*x1**4 - 1)**2 - 27.020667831330627],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
361,0.98515560998465,0.000227046621051,[x1 - 24.184957935110311*(0.22100191309569679*x1 + 0.063641711122544544*((0.71447186692546148*x1 - 1)**4 - 0.060146341184624219)**2 - 1)**2 - 2.4952538863271589],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
170,0.9851575867332152,0.0002269852449839,[1.2487778807335184*(0.8982096314916114 - 0.055089350279726326*(-(0.75616734950928632*x1 - 1)**4 - 0.91162408597448188)**4)*(x1 - 3.225765953167266) - 23.328593415354971*(0.2313653519120592*x1 - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
427,0.985158447856618,0.0002269585106344,[12.396553621966326 + (19.47940567488724*(0.2265750835876483*x1/(9.323457463501407*(0.327500149901819*x1 - 1)**2 + 0.2977659564489184) - 1)**2 - 260.62350395410436)/((x1 + 0.4754894879602506)**2 + 6.279170988714359)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
339,0.985159279780958,0.0002269326843358,[0.20294419114170373*x1 - 26.753846874829485*(-0.22084620045524963*x1 + 0.51457113833785808*(-0.35816563031749393*x1**2 + x1 - 0.47072238382839104)**3 + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
307,0.9851614777128926,0.0002268644589122,[1.6801287467241577 - 3.561305722093683/(4.9670991551267372e-8*x1**16 + 0.07105061940417076*(x1 + (x1 - 0.7870716361251592)**4)*sin(1.1058558219854224*x1) + 0.13650426596551896)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
512,0.985163193812594,0.000226811197258,[-x1 + 0.64884540263282233*(-0.012490894412222191*x1**2 - x1/(x1 + 1.0589191209004984))**2*(sin(x1**2 + 4.512083457834843) + 56.67685273707618) - 24.313095286065014],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
389,0.9851632470865592,0.0002268095439259,[2*x1 - 58.255657216937047*(0.058067262932466701*x1 + 0.0047019604198864913*sin((x1 - 2.85521628093883)*(2.6458596547497453*x1 - 0.42460813478816387)) - 1)**2 + 33.16482002255865],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
341,0.9851649599808248,0.0002267563883769,[-79.525477218167032*(-0.030821816104258678*sin(1.045730007535218*x1 + 1.82998244175013) - 1)**4 + 3.297000510077421*(-sin(1.226355580008914*x1 - 2.646904725298061) - 0.2608561070344185)**4 + 65.02571586217734],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
85,0.985165453889299,0.0002267410623081,[0.06751621735844694*x1**2 - 26.787929542112991*(-0.2218380232473047*x1 - 0.28290752528413533*(0.35807983004614985*x1**2 - x1 + 0.65888517781712335)**4 + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
455,0.9851660971246836,0.0002267211033981,[(-cos(1.6358261017601197*x1 + 0.87797641423294347) - 0.4408898060893637)**4 - 16.650684262700178*cos(0.5764895762615351*x1 + 1.1866234336383326) - 19.508621079852972],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
422,0.9851660974826868,0.0002267210922898,[(-sin(1.6358443254492006*x1 - 3.8344674836128547) - 0.4408629312310242)**4 - 16.651989586554834*sin(0.5764459620695891*x1 + 2.7574996010915833) - 19.50945910536006],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
294,0.9851660975601244,0.0002267210898871,[(cos(1.6358587157347325*x1 + 0.8778880503489873) + 0.4408533109082922)**4 - 16.652496011194714*cos(0.5764307570661483*x1 + 1.186737958082113) - 19.50986941805735],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
947,0.9851665337683124,0.0002267075553259,[6.954512496816558*x1 - 2.922490123875198*(0.8961284754044445 - sin(x1 - 0.4568561332192819))*sin(x1*(x1 - 2.284031976948453) + 2.54741938223922) - 22.120684500629867],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
328,0.9851682653265924,0.0002266538330614,[1.2280703447404666*x1 - 23.41443154163287*(0.22126200124276675*x1 + 0.06788467082930706*((1 - 0.7130221703050781*x1)**4 - 0.08428020659909275)**2 - 1)**2 - 3.2077763623027815],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
375,0.9851710099283736,0.0002265686941596,[-0.003909372567143008*x1*(21098.90571563541*((1 - 0.28804975393803377*x1)**2 + 0.28051960417956657*((1 - 0.7374676088513605*x1)**2 - 0.67324596714687104)**2 - 0.33237350171181612)**4 - 1760.7329981341081) + x1 - 23.674278322953054],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
323,0.9851710421919956,0.0002265676934241,[1.927665219031144*x1 - 58.611719333485995*(0.058428611312566675*x1 - 0.0046543505636384057*sin(6.01958628186302*(0.66308898707762344*x1 - 1)**2 - 1.6582696383815432) - 1)**2 + 33.51659321812574],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
100,0.9851711150780323,0.0002265654326929,[x1*(7.88388560205381 - 8.4607829959238076*(-(1 - 0.38272783922891888*x1)**2*((0.0988671476257412 - x1)**2 + 1.6846735098966674) + 0.46206587706542877)**4) - 23.674888094218108],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
76,0.98517111511747,0.0002265654314696,[-0.135833489460074*x1*(77.143100428747165*(0.58807039681176846*x1 - 0.46925615751108633*((0.73754613069501069*x1 - 1)**2 - 0.40127541381162567)**2 - 1)**4 - 58.040758236750186) - 23.67487682091037],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
435,0.9851711151229562,0.0002265654312995,[x1*(7.883888200616442 - 10.478578761363925*(0.588071618248723*x1 - 0.68106662753485546*(1 - 0.45152490628008456*x1)**2*(x1 - 0.496964453288123)**2 - 1)**4) - 23.674893890803087],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
158,0.9851729558658844,0.0002265083401947,[11.842496352207529*(0.43871812813702121*sin(0.4848322097422581*x1 + 5.4231455570965) + 0.43871812813702121*sin(0.689751819968391*x1 + 2.23400185592701)**12 - 1)**3 + 2.2614079163237113],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
41,0.9851752053031264,0.0002264385833898,[0.2217023596745945*x1*(-x1 - 23.84380389789993*(1 - 0.4525391061089459*x1)**4 + sin(x1*(3.7051551332743662 - 1.6932168659292521*x1)) + 39.034016122088836) - 24.502982081961066],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
995,0.9851752544199788,0.0002264370603613,[4.2651548492312508*(-0.8555139677235484*x1 + sin(-0.066755046712204867*x1**4 + x1 + 2.9520527811459083) + 5.690382618679448)*sin(0.5812718598445406*x1 - 1.752737785096767)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
184,0.9851774452169196,0.0002263691329058,[0.7737351476797343 - 27.76547599307644*(0.2184497971978668*x1 + 0.096134563129564374*(-x1 + (x1 - 0.42398441165404915)*sin(x1 - 0.2925508716818862) + 0.6179791496508074)**2 - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
420,0.9851780344009132,0.0002263508665633,[1.0103267761677008*x1 - 67.33764452623002/(x1*(x1 + 0.2002502850015033*(1 - 0.5147927000080316*(0.60864465156721029 - x1)**2)**4) + 2.7657270002625802)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
998,0.9851780387697292,0.0002263507311207,[0.96073657891460975*(cos(1.638548160078491*x1 + 4.0085158437229473) - 0.45247691919908034)**4 + 17.02863219862*cos(0.5658112419277731*x1 + 4.3542957806598373) - 19.829614033562024],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
511,0.9851780544367844,0.0002263502454089,[0.95999495890597065*(cos(1.6388380766994397*x1 - 2.27552752457625) - 0.45243588858897569)**4 - 17.050669100380755*cos(0.5651617148461677*x1 + 1.2140945944348607) - 19.846304713671982],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
542,0.9851780545806088,0.00022635024095,[0.9598623341647912*(0.45245225455788946 - sin(1.6388730431198708*x1 - 0.7048372531430049))**4 - 17.05353586330228*sin(0.5650797295290755*x1 + 2.78507710235419) - 19.84859683437333],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
